x;y1;y2;y3;y4;y5
0,00495405;;;;;
0,0099081;;;;;
0,0198162;;;;;
0,0099081;;20213,199;18457,566;28224,99;26277,02
0,00099081;;;;;
0,0198162;;46355,766;49523,441;53948,094;22576,525
0,0495405;;112336,422;118000,125;133655,5;120217,555
0,099081;;144364,688;264293,938;253492,953;278632,719
0,1486215;;411391,063;442040,063;479200,906;437473
0,198162;;524536,375;588790,625;667139;596906,25
